TIME,year,month,ES_plums,BEL_gdp,ITA_gdp,FRA_gdp,ESP_gdp,IRL_gdp,BEL_inflazione,ITA_inflazione,FRA_inflazione,ESP_inflazione,IRL_inflazione
2011-10-03,2011.0,10.0,,47410.56692774637,38649.63948367892,43846.46607647981,31677.90030836517,52219.705732758106,3.53208210722742,2.78063272879323,2.11159795174994,3.1961018883379,2.5571888318692
2011-10-10,2011.0,10.0,,47410.56692774637,38649.63948367892,43846.46607647981,31677.90030836517,52219.705732758106,3.53208210722742,2.78063272879323,2.11159795174994,3.1961018883379,2.5571888318692
2011-10-17,2011.0,10.0,,47410.56692774637,38649.63948367892,43846.46607647981,31677.90030836517,52219.705732758106,3.53208210722742,2.78063272879323,2.11159795174994,3.1961018883379,2.5571888318692
2011-10-24,2011.0,10.0,,47410.56692774637,38649.63948367892,43846.46607647981,31677.90030836517,52219.705732758106,3.53208210722742,2.78063272879323,2.11159795174994,3.1961018883379,2.5571888318692
2012-06-04,,6.0,,,,,,,,,,,
2012-06-11,,6.0,,,,,,,,,,,
2012-06-18,,6.0,,,,,,,,,,,
2012-06-25,,6.0,,,,,,,,,,,
2012-07-02,,7.0,,,,,,,,,,,
2012-07-09,,7.0,85.0,,,,,,,,,,
2012-07-23,,7.0,,,,,,,,,,,
2012-07-30,,7.0,85.0,,,,,,,,,,
2012-08-06,2012.0,8.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,
2012-08-13,2012.0,8.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-08-20,2012.0,8.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-08-27,2012.0,8.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-09-03,2012.0,9.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-09-10,2012.0,9.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-09-17,2012.0,9.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-09-24,2012.0,9.0,85.0,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-10-01,2012.0,10.0,,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-10-08,2012.0,10.0,,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-10-15,2012.0,10.0,,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2012-10-22,2012.0,10.0,,44670.56068451006,35051.52126977026,40870.85236457343,28322.946592327575,48943.82064595608,2.83966343445899,3.04136333226775,1.9541953161351,2.44612782366809,1.69620897294548
2013-05-27,,5.0,,,,,,,,,,,
2013-06-03,,6.0,,,,,,,,,,,
2013-06-10,,6.0,,,,,,,,,,,
2013-06-17,,6.0,,,,,,,,,,,
2013-06-24,,6.0,104.62,,,,,,,,,,
2013-07-01,,7.0,134.35,,,,,,,,,,
2013-07-08,,7.0,130.0,,,,,,,,,,
2013-07-15,,7.0,110.38,,,,,,,,,,
2013-07-22,2013.0,7.0,,46757.951855959756,,,29077.182055756333,,,,0.863715497861805,,0.508714869485475
2013-07-29,2013.0,7.0,111.36,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-08-05,2013.0,8.0,105.0,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-08-12,2013.0,8.0,115.0,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-08-19,2013.0,8.0,115.0,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-08-26,2013.0,8.0,114.0,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-09-02,2013.0,9.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-09-09,2013.0,9.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-09-16,2013.0,9.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-09-23,2013.0,9.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-09-30,2013.0,9.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-10-07,2013.0,10.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-10-14,2013.0,10.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-10-21,2013.0,10.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-10-28,2013.0,10.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-11-04,2013.0,11.0,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-11-11,2013.0,,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2013-11-18,2013.0,,,46757.951855959756,35560.08140622885,42602.71796526674,29077.182055756333,51496.96168506609,1.1130959402754,1.21999342274306,0.863715497861805,1.40858109183019,0.508714869485475
2014-05-19,,,148.76,,,,,,,,,,
2014-05-26,,5.0,,,,,,,,,,,
2014-06-02,,6.0,114.05,,,,,,,,,,
2014-06-09,,6.0,86.78,,,,,,,,,,
2014-06-16,,6.0,75.01,,,,,,,,,,
2014-06-23,,6.0,86.47,,,,,,,,,,
2014-06-30,,6.0,89.86,,,,,,,,,,
2014-07-07,,7.0,79.79,,,,,,,,,,
2014-07-14,2014.0,7.0,75.0,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,,,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-07-21,2014.0,7.0,65.0,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-07-28,2014.0,7.0,65.0,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-08-04,2014.0,8.0,75.0,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-08-11,2014.0,8.0,75.0,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-08-18,2014.0,8.0,66.0,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-08-25,2014.0,8.0,60.0,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-09-01,2014.0,9.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-09-08,2014.0,9.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-09-15,2014.0,9.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-09-22,2014.0,9.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-09-29,2014.0,9.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-10-06,2014.0,10.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-10-13,2014.0,10.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-10-20,2014.0,10.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-10-27,2014.0,10.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-11-03,2014.0,11.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,0.241047429826756,0.50775882293799,-0.151114837527235,0.182542316627901
2014-11-10,2014.0,11.0,,47764.07151208328,35565.721377149624,43068.548724173925,29513.651180040484,55752.764983813126,0.340002833356922,,0.50775882293799,-0.151114837527235,
2015-06-22,,6.0,88.4,,,,,,,,,,
2015-06-29,,6.0,82.0,,,,,,,,,,
2015-07-06,,7.0,82.0,,,,,,,,,,
2015-07-13,,7.0,88.0,,,,,,,,,,
2015-07-20,,7.0,81.0,,,,,,,,,,
2015-07-27,,7.0,81.0,,,,,,,,,,
2015-08-03,,8.0,75.4,,,,,,,,,,
2015-08-10,,8.0,73.8,,,,,,,,,,
2015-08-17,2015.0,8.0,74.4,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-08-24,2015.0,8.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-08-31,2015.0,8.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-09-07,2015.0,9.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-09-14,2015.0,9.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-09-21,2015.0,9.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-09-28,2015.0,9.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-10-05,2015.0,10.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-10-12,2015.0,10.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-10-19,2015.0,10.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-10-26,2015.0,10.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,0.0375143805125182,-0.500365709903242,-0.289879079012766
2015-11-02,2015.0,11.0,,41008.29671947198,30242.38613521843,36652.92230521776,25754.361029439977,62179.2642662951,0.561429152790065,0.0387903996579733,,-0.500365709903242,-0.289879079012766
2016-06-13,,6.0,,,,,,,,,,,
2016-06-20,,6.0,,,,,,,,,,,
2016-06-27,,6.0,,,,,,,,,,,
2016-07-04,,7.0,,,,,,,,,,,
2016-07-11,,7.0,,,,,,,,,,,
2016-07-18,,7.0,,,,,,,,,,,
2016-07-25,,7.0,60.0,,,,,,,,,,
2016-08-01,,8.0,60.0,,,,,,,,,,
2016-08-08,2016.0,8.0,60.0,,30960.73150889022,37062.53357238286,,,,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-15,2016.0,8.0,72.5,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-22,2016.0,8.0,75.0,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-08-29,2016.0,8.0,72.6,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-05,2016.0,9.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-12,2016.0,9.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-19,2016.0,9.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-09-26,2016.0,9.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-10-03,2016.0,10.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-10-10,2016.0,10.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-10-17,2016.0,10.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-10-24,2016.0,10.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-10-31,2016.0,10.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-11-07,2016.0,11.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-11-14,2016.0,11.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-11-21,2016.0,11.0,,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,,-0.202598000426452,
2017-06-05,,6.0,,,,,,,,,,,
2017-06-12,,6.0,,,,,,,,,,,
2017-06-19,,6.0,82.0,,,,,,,,,,
2017-06-26,,6.0,73.0,,,,,,,,,,
2017-07-03,,7.0,79.0,,,,,,,,,,
2017-07-10,,7.0,66.4,,,,,,,,,,
2017-07-17,,7.0,70.0,,,,,,,,,,
2017-07-24,,7.0,65.0,,,,,,,,,,
2017-07-31,2017.0,7.0,53.0,44198.4823908691,,,28185.321367196935,,,,1.03228275064662,,0.340531561461897
2017-08-07,2017.0,8.0,46.0,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-08-14,2017.0,8.0,58.94,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-08-21,2017.0,8.0,60.74,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-08-28,2017.0,8.0,63.22,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-09-04,2017.0,9.0,63.42,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-09-11,2017.0,9.0,76.48,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-09-18,2017.0,9.0,73.13,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-09-25,2017.0,9.0,,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-10-02,2017.0,10.0,,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-10-09,2017.0,10.0,,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-10-16,2017.0,10.0,,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2017-10-23,2017.0,10.0,,44198.4823908691,32406.72031501343,38781.04948708362,28185.321367196935,70150.73701579649,2.12597086002607,1.22653316645812,1.03228275064662,1.95607633363963,0.340531561461897
2018-06-04,,6.0,,,,,,,,,,,
2018-06-11,,6.0,80.23,,,,,,,,,,
2018-06-18,,6.0,84.74,,,,,,,,,,
2018-06-25,,6.0,86.87,,,,,,,,,,
2018-07-02,,7.0,112.11,,,,,,,,,,
2018-07-09,,7.0,107.35,,,,,,,,,,
2018-07-16,,7.0,101.57,,,,,,,,,,
2018-07-23,,7.0,105.52,,,,,,,,,,
2018-07-30,2018.0,7.0,83.67,,,41557.8548588876,,,2.05316499865186,,1.85081508315503,,0.488370168032444
2018-08-06,2018.0,8.0,86.96,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-08-13,2018.0,8.0,90.78,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-08-20,2018.0,8.0,91.14,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-08-27,2018.0,8.0,90.17,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-09-03,2018.0,9.0,85.37,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-09-10,2018.0,9.0,89.59,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-09-17,2018.0,9.0,82.33,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-09-24,2018.0,9.0,67.36,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-10-01,2018.0,10.0,87.86,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-10-08,2018.0,10.0,80.97,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-10-15,2018.0,10.0,79.29,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2018-10-22,2018.0,10.0,,47544.981147275714,34622.16966647412,41557.8548588876,30379.721112642244,79446.93910854693,2.05316499865186,1.13748763600391,1.85081508315503,1.6749813686379,0.488370168032444
2019-06-03,,6.0,,,,,,,,,,,
2019-06-10,,6.0,,,,,,,,,,,
2019-06-17,,6.0,,,,,,,,,,,
2019-06-24,,6.0,99.5,,,,,,,,,,
2019-07-01,,7.0,85.5,,,,,,,,,,
2019-07-08,,7.0,87.5,,,,,,,,,,
2019-07-15,,7.0,95.0,,,,,,,,,,
2019-07-22,,7.0,81.0,,,,,,,,,,
2019-07-29,2019.0,7.0,76.0,46641.72140170868,33673.75096274205,40494.898293627644,,,,,,,
2019-08-05,2019.0,8.0,76.0,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-08-12,2019.0,8.0,76.0,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-08-19,2019.0,8.0,76.18,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-08-26,2019.0,8.0,76.84,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-09-02,2019.0,9.0,89.43,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-09-09,2019.0,9.0,,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-09-16,2019.0,9.0,87.2,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-09-23,2019.0,9.0,80.53,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-09-30,2019.0,9.0,77.69,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-10-07,2019.0,10.0,81.09,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2019-10-14,2019.0,10.0,,46641.72140170868,33673.75096274205,40494.898293627644,29581.518551329867,80848.30190204894,1.43681956996429,0.611246943765304,1.10825492288294,0.699518994458739,0.939044481054393
2020-05-11,,5.0,,,,,,,,,,,
2020-05-18,,5.0,,,,,,,,,,,
2020-05-25,,5.0,116.0,,,,,,,,,,
2020-06-01,,6.0,100.4,,,,,,,,,,
2020-06-08,,6.0,103.91,,,,,,,,,,
2020-06-15,,6.0,74.32,,,,,,,,,,
2020-06-22,,6.0,86.15,,,,,,,,,,
2020-06-29,,6.0,65.57,,,,,,,,,,
2020-07-06,2020.0,7.0,61.65,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,,,,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-07-13,2020.0,7.0,54.73,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-07-20,2020.0,7.0,54.95,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-07-27,2020.0,7.0,57.49,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-08-03,2020.0,8.0,64.16,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
2020-08-10,2020.0,8.0,66.35,45609.00349361105,31922.919162618266,39179.74425960567,26984.296277027945,85973.08848755006,0.740791812220344,-0.13770757391651,0.476498852725066,-0.322753017299739,-0.334584625428532
