TIME,year,month,EL_peaches_jaunes,ES_peaches_jaunes,HU_peaches_jaunes,IT_peaches_jaunes,PT_peaches_jaunes,DE_peaches_jaunes,BE_peaches_jaunes,ES_peaches_blanches,HU_peaches_blanches,IT_peaches_blanches,DE_peaches_blanches,BE_peaches_blanches,BEL_gdp,ITA_gdp,FRA_gdp,ESP_gdp,IRL_gdp,BEL_inflazione,ITA_inflazione,FRA_inflazione,ESP_inflazione,IRL_inflazione
2016-05-02,,5.0,119.5,76.3054,79.18153846153845,113.94090909090907,60.0,81.15118279569893,81.15118279569893,62.45454545454545,80.185,123.84615384615385,81.28900332225913,81.28900332225913,,,,,,,,,,
2016-05-09,,5.0,132.25799999999998,77.8708,78.70538461538462,122.7290909090909,62.0,81.15118279569893,81.15118279569893,65.77272727272728,79.62333333333333,131.53846153846155,81.28900332225913,81.28900332225913,,,,,,,,,,
2016-05-16,,5.0,136.608,79.43620000000001,78.22923076923078,131.5172727272727,64.0,81.15118279569893,81.15118279569893,69.0909090909091,79.06166666666667,139.23076923076923,81.28900332225913,81.28900332225913,,,,,,,,,,
2016-05-23,,5.0,133.636,81.00160000000001,77.75307692307692,140.30545454545452,66.0,81.15118279569893,81.15118279569893,72.4090909090909,78.5,146.92307692307693,81.28900332225913,81.28900332225913,,,,,,,,,,
2016-05-30,,5.0,124.628,82.56700000000001,77.27692307692307,149.09363636363636,68.0,81.15118279569893,81.15118279569893,75.72727272727272,77.93833333333333,154.6153846153846,81.28900332225913,81.28900332225913,,,,,,,,,,
2016-06-06,,6.0,110.44199999999998,84.1324,76.80076923076923,146.95618181818182,70.0,81.15118279569893,81.15118279569893,79.04545454545453,77.37666666666667,155.76923076923077,81.28900332225913,81.28900332225913,,,,,,,,,,
2016-06-13,,6.0,97.942,85.6978,76.32461538461538,136.72909090909087,72.0,81.15118279569893,81.15118279569893,82.36363636363636,76.815,150.3846153846154,81.28900332225913,81.28900332225913,,,,,,,,,,
2016-06-20,2016.0,6.0,89.6,87.26320000000001,75.84846153846154,121.33831818181815,74.0,81.15118279569893,81.15118279569893,83.01818181818183,76.25333333333333,139.46153846153848,81.28900332225913,81.28900332225913,,30960.73150889022,37062.53357238286,,,,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-06-27,2016.0,6.0,84.172,88.82860000000001,75.3723076923077,105.94754545454543,76.0,81.15118279569893,81.15118279569893,81.30909090909091,77.15,128.07894871794872,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-07-04,2016.0,7.0,81.586,90.394,76.77338461538463,90.55677272727273,78.6,81.15118279569893,81.15118279569893,80.80436363636365,79.447,116.69635897435899,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-07-11,2016.0,7.0,79.0,89.076,77.16369230769232,75.16600000000001,80.8,81.15118279569893,81.15118279569893,84.228,81.51233333333333,105.31376923076924,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
2016-07-18,2016.0,7.0,76.414,89.272,78.58723076923077,69.332,82.6,81.15118279569893,81.15118279569893,79.978,84.122,93.93117948717949,81.28900332225913,81.28900332225913,42012.622719101564,30960.73150889022,37062.53357238286,26537.159489454178,62784.06568756936,1.97385264653181,-0.09401665691575,0.18333486112386,-0.202598000426452,0.00830633773565991
